0,1,2,3,4,5,6,7
0.4324,0.2473,0.3727,0.4522,17.1707,16.5681,14.7505,867.028
0.3673,0.2372,0.3642,0.4502,17.173,16.5708,14.7538,872.869
0.3103,0.2293,0.3597,0.449,16.8826,16.3056,14.5642,877.981
0.2607,0.2228,0.3552,0.4479,16.4361,15.8973,14.2711,882.48
0.2174,0.2133,0.3491,0.4463,16.4524,15.9133,14.2856,886.458
0.1798,0.1998,0.3404,0.4439,17.3258,16.7153,14.8711,889.988
0.1471,0.1925,0.3375,0.4435,17.9024,17.2457,15.2607,893.132
0.1187,0.1787,0.3293,0.4412,18.5566,17.8472,15.7021,895.941
0.094,0.1657,0.3226,0.4394,19.2165,18.4545,16.1492,898.458
0.0732,0.1599,0.3147,0.4372,19.6916,18.8925,16.4738,900.718
0.057,0.1566,0.3096,0.4359,19.8174,19.01,16.5651,902.817
0.0444,0.1551,0.3066,0.4382,19.9333,19.1183,16.6495,904.895
0.0346,0.1548,0.306,0.442,20.2247,19.3873,16.8497,906.953
0.0269,0.1517,0.2984,0.4398,20.5286,19.667,17.0559,908.99
0.021,0.151,0.2966,0.441,20.0442,19.2232,16.7346,911.006
0.0163,0.15,0.2938,0.4494,19.8215,19.0195,16.5879,913.003
0.0127,0.1483,0.2885,0.4479,19.3718,18.6065,16.2862,914.98
0.0099,0.1462,0.282,0.4458,19.1033,18.3601,16.1068,916.938
0.0077,0.1443,0.2762,0.4437,19.1028,18.3601,16.1082,918.876
0.006,0.1421,0.2685,0.4411,19.3839,18.619,16.2994,920.794
0.0047,0.1404,0.262,0.439,19.6616,18.8752,16.4896,922.739
0.0036,0.1382,0.2542,0.4363,19.8477,19.0474,16.6189,924.661
0.0028,0.1361,0.2455,0.4334,20.3458,19.5066,16.9594,926.569
0.0022,0.1355,0.2425,0.4383,20.5571,19.7025,17.1077,928.47
0.0017,0.1349,0.2397,0.4407,20.514,19.6638,17.0818,930.316
0.0013,0.1346,0.2997,0.4525,20.2874,19.456,16.9309,932.164
0.001,0.1334,0.292,0.4503,20.1245,19.3045,16.8151,933.967
0.0008,0.1318,0.2825,0.4474,20.0513,19.2362,16.7621,935.832
0.0006,0.1304,0.2739,0.4449,20.2523,19.4205,16.8957,937.699
0.0005,0.13,0.3474,0.4521,20.465,19.616,17.0392,939.551
0.0004,0.1282,0.3326,0.4485,20.6129,19.7497,17.1309,941.3
0.0003,0.128,0.3802,0.4524,20.5297,19.6725,17.0722,943.154
0.0002,0.1268,0.3654,0.4496,20.9848,20.088,17.3688,944.864
0.0002,0.1258,0.3545,0.4473,21.4929,20.5534,17.7052,946.72
0.0001,0.1249,0.3436,0.4449,21.6945,20.7382,17.8394,948.54
0.0001,0.124,0.3333,0.4427,21.9215,20.947,17.9929,950.358
0.0001,0.1237,0.3185,0.4393,22.451,21.4342,18.3512,952.211
0.0001,0.1237,0.307,0.4366,22.8149,21.77,18.6009,954.207
0.0001,0.1237,0.2973,0.4343,23.1835,22.1106,18.8554,956.162
0.0,0.1237,0.2934,0.4511,23.2475,22.1714,18.9056,958.094
0.0,0.1237,0.2815,0.4477,23.5728,22.4695,19.1217,959.786
0.0,0.1237,0.2712,0.4449,23.7289,22.6133,19.2277,961.891
0.0,0.1237,0.2668,0.4482,23.9014,22.7727,19.347,964.008
0.0,0.1237,0.2565,0.445,23.9902,22.8547,19.4081,965.736
0.0,0.1237,0.2466,0.4419,23.8769,22.7516,19.3355,967.931
0.0,0.1237,0.2384,0.4394,23.5615,22.4632,19.1284,970.1
0.0,0.1237,0.2308,0.4371,23.4527,22.365,19.0614,972.138
0.0,0.1237,0.2219,0.4345,23.6028,22.505,19.1697,974.127
0.0,0.1237,0.2193,0.4344,23.6749,22.5735,19.226,976.216
0.0,0.1237,0.2133,0.4321,23.6944,22.5931,19.2455,977.758
0.0,0.1237,0.2066,0.4282,23.7916,22.6845,19.3181,979.727
0.0,0.1237,0.2031,0.4254,24.2291,23.0894,19.6226,982.116
0.0,0.1237,0.1999,0.4222,24.5465,23.3839,19.8461,984.224
0.0,0.1237,0.1986,0.4237,24.228,23.0931,19.6383,986.445
0.0,0.1237,0.226,0.4524,23.9128,22.8046,19.4305,988.146
0.0,0.1237,0.2235,0.452,23.5542,22.4718,19.1778,989.508
0.0,0.1237,0.2139,0.4489,23.5784,22.4917,19.1855,990.382
0.0,0.1237,0.2069,0.4445,23.5162,22.4332,19.1391,991.0
0.0,0.1237,0.2025,0.4406,23.5748,22.4869,19.1778,991.666
0.0,0.1237,0.3606,0.4512,23.7035,22.6057,19.2665,992.321
0.0,0.1237,0.3577,0.4508,23.2981,22.2287,18.9779,992.871
0.0,0.1237,0.3454,0.4479,23.2667,22.1962,18.9436,993.387
0.0,0.1237,0.3326,0.4448,23.3499,22.2702,18.9913,994.0
0.0,0.1237,0.3205,0.4418,23.1261,22.0636,18.8372,994.621
0.0,0.1237,0.3497,0.452,22.8189,21.7812,18.6302,995.241
0.0,0.1237,0.3484,0.4525,22.4454,21.4362,18.3725,995.763
0.0,0.1702,0.4137,0.4523,22.0121,21.0366,18.0763,996.261
0.0,0.1615,0.3989,0.4495,21.8326,20.8682,17.9432,996.769
0.0,0.1581,0.3875,0.4472,21.2925,20.3706,17.5753,997.376
0.0,0.1555,0.3772,0.445,20.8188,19.9348,17.2548,997.954
0.0,0.1539,0.37,0.4435,20.5309,19.6701,17.0608,998.53
0.0,0.1515,0.358,0.4408,20.3979,19.5481,16.9719,999.081
0.0,0.1493,0.3454,0.4379,20.3236,19.4804,16.9242,999.679
0.0,0.149,0.3441,0.4398,20.2378,19.4027,16.8705,1000.274
0.0,0.1471,0.3328,0.437,20.5069,19.6506,17.0536,1000.771
0.0,0.1457,0.3233,0.4347,20.572,19.7116,17.1013,1001.359
0.0,0.1446,0.3162,0.4329,20.7068,19.8368,17.1968,1001.944
0.0,0.3288,0.4156,0.4527,20.6117,19.7509,17.1379,1002.501
0.0,0.3241,0.4136,0.4524,20.6504,19.7786,17.1366,1003.003
0.0,0.3239,0.4162,0.4529,20.3995,19.5429,16.9499,1003.52
0.0,0.3032,0.4027,0.4513,20.3671,19.5084,16.9113,1004.007
0.0,0.288,0.3914,0.4496,20.4156,19.5501,16.9337,1004.582
0.0,0.2735,0.3799,0.4473,20.1717,19.3254,16.7678,1005.137
0.0,0.2629,0.3714,0.4455,19.9492,19.1214,16.6198,1005.688
0.0,0.2501,0.3614,0.4432,19.8797,19.0583,16.5756,1006.221
0.0,0.2384,0.3521,0.441,20.0092,19.1783,16.6661,1006.772
0.0,0.2244,0.342,0.4387,20.3029,19.4495,16.8681,1007.316
0.0,0.2121,0.3331,0.4365,20.5935,19.7182,17.0698,1007.884
0.0,0.1968,0.3214,0.4335,20.9884,20.0832,17.3428,1008.441
0.0,0.1825,0.3108,0.4308,21.3869,20.4521,17.6203,1009.015
0.0,0.1692,0.301,0.4281,21.7637,20.8015,17.885,1009.586
0.0,0.1627,0.2917,0.4256,22.037,21.0561,18.0811,1010.152
0.0,0.1608,0.2898,0.4516,22.0233,21.0469,18.0837,1010.718
0.0,0.1579,0.2826,0.4495,21.7678,20.8118,17.9107,1011.233
0.0,0.1553,0.2752,0.447,21.3149,20.3959,17.607,1011.787
0.0,0.1547,0.2736,0.4477,21.1117,20.2098,17.4725,1012.338
0.0,0.1531,0.2676,0.446,21.2127,20.3031,17.542,1012.825
0.0,0.1507,0.2596,0.4432,21.1369,20.2341,17.4936,1013.371
0.0,0.1494,0.2547,0.4415,20.8553,19.9764,17.3078,1013.925
0.0,0.1484,0.2509,0.4401,20.3586,19.521,16.9772,1014.449
0.0,0.1464,0.2439,0.4373,20.0901,19.2753,16.8004,1014.962
0.0,0.3114,0.4145,0.4526,19.5422,18.7728,16.4354,1015.5
0.137,0.331,0.4156,0.4547,19.6972,18.9086,16.516,805.164
0.2192,0.3204,0.4133,0.453,19.8918,19.0768,16.6099,818.616
0.2596,0.3047,0.4044,0.452,20.1085,19.268,16.7279,832.437
0.2735,0.2913,0.3923,0.451,20.0209,19.1834,16.6547,843.563
0.2706,0.2817,0.3836,0.4497,19.6108,18.8056,16.3755,852.864
0.2571,0.276,0.4021,0.4521,19.6728,18.861,16.4115,860.787
0.2376,0.2635,0.3884,0.4497,19.5362,18.7345,16.3163,867.568
0.2147,0.254,0.3785,0.4476,18.9882,18.2326,15.9533,873.603
0.1904,0.2448,0.3689,0.4454,18.4827,17.7701,15.6204,878.861
0.1661,0.2356,0.3592,0.4432,18.247,17.5552,15.4676,883.495
0.1425,0.2276,0.3507,0.441,17.7806,17.129,15.1625,887.597
0.1201,0.2219,0.3447,0.4394,17.0528,16.4633,14.6835,891.21
0.0993,0.2171,0.3397,0.4381,16.4214,15.8858,14.2683,894.378
0.0802,0.2133,0.3355,0.4369,16.0777,15.572,14.0443,897.19
0.0628,0.2093,0.3315,0.4358,15.7835,15.3034,13.8527,899.681
0.0489,0.2057,0.3278,0.4348,15.5882,15.1255,13.7268,901.937
0.0381,0.2011,0.3229,0.4333,15.6238,15.1594,13.7548,904.133
0.0297,0.1963,0.3184,0.432,15.7313,15.2593,13.8309,906.326
0.0231,0.1914,0.3135,0.4305,15.9399,15.452,13.9747,908.526
0.018,0.186,0.308,0.4288,16.1921,15.6847,14.1478,910.703
0.014,0.1846,0.3064,0.4325,16.4231,15.8981,14.307,912.868
0.0109,0.184,0.3057,0.4326,15.8528,15.375,13.9269,914.883
0.0085,0.1826,0.3041,0.4324,15.27,14.8403,13.5379,916.857
0.0066,0.1817,0.3031,0.4324,14.5308,14.1619,13.0437,918.829
0.0052,0.1765,0.2998,0.4315,13.9748,13.6516,12.672,920.774
0.004,0.1721,0.2963,0.4305,13.3025,13.0345,12.222,922.909
0.0031,0.1715,0.2956,0.4408,12.7956,12.5692,11.8828,924.971
0.0024,0.17,0.2938,0.4402,12.2203,12.041,11.4974,926.859
0.0019,0.1668,0.2896,0.4388,11.8304,11.683,11.2363,928.788
0.0015,0.1665,0.289,0.44,11.6491,11.5167,11.1151,930.833
0.0011,0.1637,0.2846,0.4387,11.7858,11.6423,11.2071,932.66
0.0009,0.1613,0.2799,0.4372,11.869,11.7189,11.2634,934.729
0.0007,0.1576,0.2713,0.4345,12.266,12.0838,11.5308,936.771
0.0005,0.1554,0.2648,0.4327,12.7467,12.5258,11.8552,939.045
0.0004,0.1546,0.2622,0.4429,13.077,12.8297,12.0787,941.236
0.0003,0.153,0.2572,0.4412,12.7958,12.5712,11.8895,943.12
0.0003,0.1521,0.2538,0.4402,12.4681,12.2701,11.6692,945.131
0.0002,0.152,0.2532,0.4495,12.0601,11.8953,11.395,947.034
0.0002,0.1508,0.2496,0.448,11.4159,11.3035,10.9622,948.719
0.0001,0.15,0.2462,0.4469,10.7124,10.6572,10.4894,950.568
0.0001,0.1498,0.2689,0.4527,10.1106,10.1042,10.0849,952.417
0.0001,0.332,0.4165,0.4529,10.0548,10.053,10.0473,954.038
0.1567,0.331,0.4156,0.4557,9.8076,9.8269,9.8849,795.068
0.5985,0.3319,0.4161,0.4686,9.8616,9.8763,9.9202,671.323
0.8346,0.3327,0.4168,0.4652,10.279,10.2571,10.1918,707.197
1.1645,0.3307,0.4155,0.4696,11.043,10.9546,10.6894,659.552
1.2988,0.3238,0.4132,0.4656,11.0783,10.9868,10.7123,699.078
1.314,0.3135,0.4094,0.4622,10.5061,10.4644,10.3395,731.459
1.2598,0.3316,0.4164,0.4598,10.0876,10.0822,10.0663,758.238
1.2529,0.3333,0.4169,0.4615,9.6203,9.6555,9.7615,743.558
1.3022,0.3335,0.417,0.4637,9.2278,9.2973,9.506,722.41
1.6947,0.3321,0.4162,0.4743,9.0123,9.1007,9.3661,612.544
1.827,0.3281,0.4148,0.4695,8.5581,8.6866,9.0717,661.811
1.8103,0.3212,0.4129,0.4655,7.9779,8.1571,8.6942,700.576
1.7112,0.3236,0.4169,0.4627,7.5293,7.7473,8.4011,731.941
1.5782,0.32,0.4154,0.4602,6.824,7.103,7.9401,754.354
1.4294,0.3126,0.4113,0.458,6.1433,6.4809,7.4942,774.148
1.2755,0.306,0.4064,0.456,6.2633,6.5901,7.5711,792.24
1.1248,0.2943,0.3964,0.4538,6.8726,7.1464,7.9685,808.145
0.9766,0.2801,0.3846,0.4513,7.1967,7.442,8.1788,825.441
0.8442,0.269,0.3755,0.4495,7.4138,7.6398,8.3187,835.719
0.7247,0.2594,0.3674,0.4476,7.8311,8.0209,8.591,846.275
0.6186,0.2522,0.3614,0.4462,8.4761,8.6106,9.0147,855.208
0.5254,0.2491,0.3589,0.448,9.2361,9.3061,9.5155,862.828
0.4443,0.248,0.3579,0.4508,9.7268,9.7549,9.8385,869.311
0.3741,0.2475,0.3574,0.4509,8.9982,9.087,9.3539,874.895
0.3135,0.2448,0.355,0.4503,8.3779,8.5184,8.9414,879.774
0.2612,0.2446,0.3548,0.4517,7.4482,7.6662,8.3237,884.14
0.2161,0.2709,0.4168,0.4529,6.8548,7.1223,7.9294,887.937
0.1774,0.266,0.4113,0.452,6.5841,6.8749,7.7521,891.309
0.1438,0.2637,0.4085,0.4514,6.2094,6.532,7.5052,894.446
0.1149,0.2618,0.4063,0.451,5.3857,5.778,6.9612,897.177
0.0899,0.2571,0.4009,0.45,4.9066,5.3393,6.6443,899.617
0.07,0.2532,0.3965,0.4492,5.309,5.7076,6.9099,901.893
0.0545,0.2473,0.3913,0.4481,5.6542,6.0234,7.1373,904.091
0.0424,0.3331,0.4167,0.453,5.4415,5.8282,6.995,906.372
0.0331,0.3267,0.4117,0.4527,5.1058,5.5225,6.779,908.422
0.0257,0.3292,0.4166,0.4529,4.7457,5.1941,6.5454,910.551
0.2731,0.333,0.4167,0.4606,4.6661,5.1221,6.4958,751.212
0.4204,0.332,0.4162,0.4585,4.9901,5.4201,6.7145,770.795
0.4979,0.3304,0.4155,0.4567,5.1216,5.5417,6.8057,788.221
0.5297,0.3253,0.414,0.4549,4.8995,5.3399,6.6644,802.617
0.5289,0.3212,0.4129,0.4536,4.492,4.9682,6.3998,816.375
0.693,0.3335,0.417,0.4619,4.1471,4.6533,6.1749,739.857
0.77,0.3318,0.4161,0.4595,3.5696,4.1273,5.803,760.853
0.7875,0.3337,0.4171,0.4577,2.6946,3.329,5.2345,779.914
0.7714,0.3309,0.4162,0.456,2.0492,2.7402,4.815,794.361
0.7321,0.3272,0.4153,0.4544,1.6587,2.3836,4.5601,808.214
0.6797,0.3232,0.4143,0.4531,1.5566,2.2899,4.4922,820.264
0.6207,0.3219,0.4137,0.4529,1.2119,1.9745,4.2648,830.962
0.5572,0.3183,0.4122,0.4527,0.9615,1.745,4.0987,841.966
0.4937,0.3143,0.4099,0.4525,0.6702,1.478,3.9052,851.315
0.3845,0.3061,0.4041,0.4522,0.5103,1.331,3.7972,851.315
0.2995,0.3015,0.4002,0.4519,0.4826,1.3044,3.7748,851.315
0.2332,0.2993,0.3983,0.4517,0.5741,1.3869,3.8306,851.315
0.2196,0.3323,0.4163,0.4529,1.2647,2.0173,4.2808,867.072
0.2015,0.3293,0.4145,0.4528,1.6431,2.3634,4.5294,872.929
0.1811,0.3277,0.4135,0.4527,2.0078,2.6967,4.7684,878.094
0.1599,0.3247,0.4114,0.4525,1.3949,2.1362,4.3657,882.618
0.1387,0.3236,0.4105,0.4525,0.9171,1.6991,4.051,886.632
0.1183,0.3184,0.4063,0.4523,0.6431,1.4482,3.8699,890.16
0.0921,0.3177,0.4058,0.4522,0.1568,1.0029,3.5483,890.16
0.0718,0.3177,0.4166,0.453,-0.1865,0.6884,3.3209,890.16
0.0559,0.3107,0.4105,0.4526,-0.0876,0.7787,3.3854,890.16
0.0435,0.3096,0.4134,0.4529,-0.0138,0.8457,3.4322,890.16
0.0339,0.304,0.4083,0.4524,0.2333,1.0714,3.5933,890.16
0.0264,0.3039,0.4111,0.453,0.2644,1.0992,3.6115,890.16
0.0206,0.2991,0.4066,0.4525,0.4636,1.2809,3.741,890.16
0.016,0.2968,0.4045,0.4522,-0.2624,0.616,3.2605,890.16
0.0125,0.295,0.4028,0.452,-1.1829,-0.227,2.6515,890.16
0.0097,0.295,0.4028,0.452,-1.7364,-0.7342,2.2842,890.16
